Id,Prediction
2483,3969937
2484,4355296
2485,4404518
2486,4530094
2487,4928935
2488,4287082
2489,3641246
2490,3449451
2491,3400615
2492,5223047
2493,4345783
2494,4000813
2495,2928935
2496,4331102
2497,5034926
2498,5568907
2499,4413602
2500,3669723
2501,4741174
2502,4115635
2503,4933984
2504,3251222
2505,3675841
2506,4181330
2507,4903329
2508,3540261
2509,3877915
2510,5155355
2511,3700462
2512,4194024
2513,4437627
2514,3733698
2515,4420880
2516,4185659
2517,5236177
2518,4490165
2519,4200226
2520,4980023
2521,4002720
2522,4100151
2523,3682538
2524,3894356
2525,3975049
2526,5373174
2527,4223233
2528,4467966
2529,5494270
2530,3705549
2531,3830745
2532,4175876
2533,3126151
2534,3256157
2535,2981678
2536,5546867
2537,4288559
2538,5062765
2539,4316718
2540,3931316
2541,4142121
2542,4933820
2543,3793159
2544,4530566
2545,4505217
2546,4081485
2547,4323643
2548,4003215
2549,3810536
2550,3043763
2551,3966149
2552,4686436
2553,4858667
2554,5431002
2555,4671442
2556,4931645
2557,4735411
2558,5529626
2559,4258278
2560,3955040
2561,3042614
2562,3916300
2563,3872830
2564,3923936
2565,4336123
2566,3530137
2567,4642671
2568,3080457
2569,4156625
2570,4252009
2571,4074839
2572,4011317
2573,4203029
2574,3430342
2575,3271391
2576,4265735
2577,3974779
2578,3643604
2579,3860081
2580,2937039
2581,3669088
2582,4036907
2583,3212467
2584,4684408
2585,4922891
2586,3857274
2587,4762109
2588,4041752
2589,4944288
2590,3868897
2591,3687843
2592,4166628
2593,5097504
2594,4664726
2595,4062280
2596,4126123
2597,4305740
2598,4150156
2599,4985873
2600,4209282
2601,4058554
2602,3847318
2603,4917163
2604,4078572
2605,4189099
2606,4537827
2607,3325890
2608,5520755
2609,4615234
2610,3264416
2611,4742525
2612,5259901
2613,4589085
2614,5013637
2615,3725235
2616,4770704
2617,4110580
2618,4693449
2619,4440424
2620,3986613
2621,3942755
2622,4528360
2623,4197569
2624,3777949
2625,3686349
2626,4495926
2627,4806266
2628,3523862
2629,4920947
2630,3752175
2631,3835874
2632,5068908
2633,4724558
2634,3679002
2635,3043479
2636,3523020
2637,4596023
2638,3770727
2639,3833067
2640,4469159
2641,4422060
2642,3815876
2643,3623915
2644,4148388
2645,3599077
2646,3853995
2647,4533705
2648,4394992
2649,3951698
2650,3289274
2651,4315589
2652,3878554
2653,5002026
2654,4641106
2655,3388765
2656,4114898
2657,4196899
2658,4941164
2659,5213204
2660,3517741
2661,4646498
2662,4379044
2663,3995890
2664,4049861
2665,3237926
2666,3369551
2667,3730487
2668,5015890
2669,4629052
2670,3388648
2671,4550010
2672,4483539
2673,3487008
2674,4309196
2675,3039493
2676,4973787
2677,5520397
2678,4015458
2679,3654286
2680,5186103
2681,3889099
2682,4186043
2683,4649186
2684,4604194
2685,4535150
2686,3678359
2687,3840041
2688,3734493
2689,3712757
2690,4658212
2691,4609773
2692,4593333
2693,4290637
2694,4553418
2695,3542867
2696,3749807
2697,4651257
2698,3126499
2699,4622109
2700,3495352
2701,4178318
2702,3040435
2703,3901625
2704,4132902
2705,3537845
2706,3255042
2707,4401510
2708,4291677
2709,4492665
2710,4144450
2711,4871717
2712,4196103
2713,4126677
2714,4140428
2715,5068475
2716,4442747
2717,4409636
2718,4014596
2719,4794499
2720,4383676
2721,4741511
2722,4679662
2723,3493760
2724,4899732
2725,4973415
2726,4719994
2727,4235650
2728,4725875
2729,3722595
2730,5555922
2731,4143818
2732,3155170
2733,4105019
2734,4131729
2735,4228985
2736,4864548
2737,4134433
2738,3895984
2739,3628818
2740,3820471
2741,5539668
2742,5331150
2743,3720700
2744,3906168
2745,4430838
2746,4714018
2747,3815376
2748,4937836
2749,4508233
2750,4356664
2751,4140513
2752,3667039
2753,3897072
2754,4199686
2755,4927598
2756,3930557
2757,3213080
2758,5141671
2759,4279914
2760,3555691
2761,3815347
2762,4341888
2763,3574841
2764,3233036
2765,5463258
2766,5107320
2767,4002783
2768,5186284
2769,3200725
2770,5805172
2771,4335161
2772,4961421
2773,4543734
2774,4012484
2775,4456546
2776,4510016
2777,3494502
2778,3687793
2779,3888499
2780,4550585
2781,4805417
2782,4102698
2783,3844677
2784,3990273
2785,3964568
2786,3908341
2787,3840553
2788,4319929
2789,3787888
2790,3928126
2791,3612567
2792,4823869
2793,3831821
2794,4623196
2795,4731683
2796,4101265
2797,4549252
2798,4225146
2799,3717150
2800,3142453
2801,4355831
2802,4250720
2803,3055979
2804,4382343
2805,4253122
2806,4421091
2807,3020804
2808,3879292
2809,4274143
2810,3695618
2811,3708638
2812,5149799
2813,3565162
2814,4551590
2815,4105783
2816,3104547
2817,4079114
2818,3898202
2819,4335603
2820,5361275
2821,4757680
2822,5446024
2823,3506776
2824,4407191
2825,4289933
2826,4709756
2827,4497679
2828,4342084
2829,3502870
2830,3610247
2831,3636986
2832,4040647
2833,3576546
2834,3628627
2835,3674759
2836,3849562
2837,4934301
2838,3740228
2839,5219180
2840,4125040
2841,3663923
2842,3373282
2843,4836788
2844,4083976
2845,3984159
2846,5656983
2847,3924716
2848,3796062
2849,4304104
2850,4346719
2851,3895373
2852,4603831
2853,3992909
2854,4556177
2855,4449678
2856,3799240
2857,3832724
2858,4073536
2859,4216861
2860,4305255
2861,4218958
2862,4937695
2863,2525678
2864,3707355
2865,4445462
2866,5219180
2867,4836595
2868,4002160
2869,3659573
2870,4281314
2871,4617325
2872,3764509
2873,3737227
2874,3573366
2875,4212923
2876,4459230
2877,4559287
2878,4801741
2879,3908427
2880,4519055
2881,3877170
2882,5086222
2883,4926273
2884,4516352
2885,4796000
2886,3523732
2887,4376066
2888,4832377
2889,3437143
2890,4153997
2891,4120637
2892,4816604
2893,4878215
2894,4245197
2895,3676644
2896,4506477
2897,4938451
2898,4250002
2899,4296627
2900,4476750
2901,4963006
2902,3854671
2903,4666330
2904,4530777
2905,4472298
2906,4908896
2907,4452867
2908,4200640
2909,4352834
2910,4301871
2911,4024004
2912,3807392
2913,4131250
2914,5224590
2915,4111346
2916,3747537
2917,4873383
2918,3810250
2919,3841364
2920,3862278
2921,3961949
2922,4522708
2923,3408907
2924,3791552
2925,4515156
2926,5506213
2927,3600765
2928,3738565
2929,4647825
2930,4184204
2931,4833706
2932,3626277
2933,4221470
2934,4274732
2935,4850766
2936,4436350
2937,3948623
2938,4562189
2939,2445511
2940,4335641
2941,4133210
2942,3738729
2943,5088586
2944,4875075
2945,3926849
2946,5057273
2947,4250835
2948,4866267
2949,4859981
2950,3826006
2951,4960951
2952,3747019
2953,4866904
2954,4219997
2955,3228555
2956,3916408
2957,4475060
2958,3688668
2959,5369738
2960,3539100
2961,4155611
2962,3366925
2963,4941033
2964,4366780
2965,5012315
2966,2382317
2967,3247879
2968,4192632
2969,5069101
2970,4835429
2971,4737310
2972,5401546
2973,5035781
2974,4386961
2975,4197290
2976,3027888
2977,4187480
2978,3847592
2979,4399000
2980,3290024
2981,4533689
2982,4299202
2983,5268887
2984,3250980
2985,3733186
2986,4732705
2987,3480432
2988,4896870
2989,4400869
2990,4129800
2991,3379001
2992,4714750
2993,4561220
2994,3961160
2995,4395406
2996,4175575
2997,4542974
2998,4612781
2999,5576201
3000,4468992
3001,3656247
3002,4643118
3003,3751494
3004,4270762
3005,3960380
3006,5732181
3007,3041920
3008,4129484
3009,5051996
3010,3637396
3011,3151163
3012,3529416
3013,4828481
3014,4915518
3015,4012479
3016,4878515
3017,5639147
3018,3964532
3019,3242611
3020,3860981
3021,3883322
3022,4103616
3023,3641068
3024,4502826
3025,4533735
3026,5115496
3027,4893953
3028,3481175
3029,3607477
3030,5235388
3031,3686992
3032,4717749
3033,4774645
3034,4426445
3035,4652664
3036,4574839
3037,4027691
3038,4135220
3039,4306131
3040,4286674
3041,4577120
3042,4477139
3043,3892631
3044,5192471
3045,4096447
3046,4853434
3047,3689462
3048,4944760
3049,5064081
3050,4671958
3051,4073565
3052,4664149
3053,4932049
3054,3222909
3055,3934667
3056,4758729
3057,4296653
3058,3935559
3059,4389703
3060,4191813
3061,3990404
3062,2482474
3063,4625165
3064,5128852
3065,4968802
3066,5547732
3067,3532420
3068,5503589
3069,4637352
3070,4407500
3071,4054120
3072,4346689
3073,3598759
3074,3788049
3075,4751524
3076,4517747
3077,3522898
3078,3900481
3079,4826400
3080,4670693
3081,3174475
3082,4483481
3083,3682190
3084,2575580
3085,5029253
3086,3829865
3087,3249583
3088,4161409
3089,5088281
3090,3567645
3091,4903707
3092,3918930
3093,4116816
3094,4942956
3095,3318598
3096,3224457
3097,4085445
3098,4724740
3099,4815156
3100,5233969
3101,4374542
3102,4810028
3103,4176784
3104,3791690
3105,4570398
3106,3873551
3107,5006016
3108,4297621
3109,3911744
3110,4858119
3111,4726985
3112,3274333
3113,3159456
3114,3515182
3115,4514641
3116,4573529
3117,3544640
3118,3571012
3119,4048224
3120,4287287
3121,4103946
3122,4453729
3123,3609037
3124,3741535
3125,4433910
3126,4339952
3127,4415103
3128,5208440
3129,3157632
3130,3586083
3131,4684331
3132,4518330
3133,4592354
3134,4139724
3135,4115347
3136,3091851
3137,4015313
3138,4753459
3139,5524401
3140,4451964
3141,3664826
3142,4783953
3143,4636576
3144,4266687
3145,5454776
3146,4727359
3147,4635128
3148,4759606
3149,5026141
3150,3103136
3151,5237886
3152,4880504
3153,3657490
3154,3659176
3155,4565776
3156,4666464
3157,3116247
3158,4344060
3159,4191494
3160,3958517
3161,3057989
3162,4705547
3163,4619180
3164,4467919
3165,4698392
3166,4666674
3167,4836154
3168,4342506
3169,4371166
3170,3970935
3171,3381282
3172,3516905
3173,3923065
3174,2386668
3175,4646488
3176,3880715
3177,4573169
3178,3109826
3179,4793790
3180,3047712
3181,3809388
3182,4000595
3183,4865987
3184,4887238
3185,2918777
3186,4462748
3187,4891293
3188,3611694
3189,5291929
3190,4104672
3191,3205089
3192,3058722
3193,3478534
3194,3999178
3195,3988144
3196,3411665
3197,4786520
3198,5039924
3199,3986698
3200,3878407
3201,4078927
3202,4309917
3203,4120798
3204,4092257
3205,4781064
3206,4822216
3207,3790818
3208,4023962
3209,3398854
3210,5380118
3211,4041933
3212,4654410
3213,4057179
3214,3833499
3215,5465221
3216,4336545
3217,2912995
3218,4594259
3219,4655765
3220,3658416
3221,4779454
3222,5500263
3223,5108443
3224,4274105
3225,3940793
3226,4047361
3227,3766075
3228,4076346
3229,4018849
3230,3699314
3231,3697163
3232,3925705
3233,3487114
3234,5670933
3235,4955786
3236,3942536
3237,5164369
3238,3950343
3239,3579602
3240,4503898
3241,5268343
3242,3807340
3243,3760001
3244,3622889
3245,3834967
3246,3283330
3247,4490214
3248,4541729
3249,3870517
3250,3978424
3251,4032233
3252,5022288
3253,3709361
3254,4271112
3255,5571930
3256,3768087
3257,4472006
3258,4289408
3259,4365207
3260,4462467
3261,3850404
3262,4981414
3263,4270923
3264,5181066
3265,3972356
3266,3766455
3267,5491224
3268,3762935
3269,4475259
3270,4474280
3271,4406845
3272,5216331
3273,4255503
3274,3581910
3275,3413908
3276,4549174
3277,4633083
3278,4597654
3279,3386457
3280,4696867
3281,4368896
3282,4681357
3283,4582409
3284,3630609
3285,4642409
3286,4191254
3287,4799386
3288,4387431
3289,3513251
3290,4366664
3291,3244044
3292,3995335
3293,4226802
3294,3485113
3295,4256690
3296,4027709
3297,4175797
3298,4489586
3299,5215686
3300,3850727
3301,4860890
3302,4547397
3303,4969271
3304,3611488
3305,5235055
3306,4740826
3307,3845845
3308,5723765
3309,4657603
3310,4400324
3311,3982675
3312,3828924
3313,3980819
3314,3804036
3315,4338286
3316,4406885
3317,5224180
3318,4270969
3319,3470453
3320,4870499
3321,3293720
3322,3369465
3323,2841014
3324,4178276
3325,3988401
3326,4944767
3327,4405601
3328,5002487
3329,4492508
3330,5454004
3331,4531142
3332,4697694
3333,3737444
3334,4893959
3335,4520345
3336,3654682
3337,4945918
3338,4697673
3339,3794986
3340,4355427
3341,4908072
3342,3973564
3343,4309791
3344,4844600
3345,4803201
3346,4297257
3347,5114723
3348,4311596
3349,4932606
3350,4088963
3351,3640756
3352,4247521
3353,3105331
3354,4105835
3355,4676730
3356,3345766
3357,3842493
3358,4021994
3359,3564550
3360,3690258
3361,3506793
3362,3160271
3363,4418644
3364,4255943
3365,4010102
3366,2980005
3367,4191192
3368,3453026
3369,4710164
3370,3698091
3371,4742166
3372,4068448
3373,3489970
3374,5394856
3375,4387784
3376,3561566
3377,2631134
3378,5247835
3379,4511364
3380,2461890
3381,5031684
3382,4138289
3383,4409958
3384,3880225
3385,3343701
3386,2696054
3387,4448139
3388,3811503
3389,3780696
3390,4618270
3391,4249919
3392,4977244
3393,4937287
3394,4772771
3395,4579098
3396,4419749
3397,4356192
3398,3067949
3399,4113551
3400,4338054
3401,4240916
3402,3218358
3403,4545889
3404,5245697
3405,4550875
3406,5000706
3407,2990069
3408,4227629
3409,3934498
3410,4532182
3411,5049415
3412,4590742
3413,5002438
3414,4147910
3415,4378966
3416,3801087
3417,4058395
3418,3687788
3419,4487879
3420,4773679
3421,5106889
3422,4523460
3423,3990154
3424,3869024
3425,4184960
3426,4391783
3427,5608660
3428,3978755
3429,3595626
3430,3982985
3431,3211567
3432,3996033
3433,4480153
3434,4388822
3435,3330237
3436,3662350
3437,4541939
3438,4148488
3439,3876216
3440,3831313
3441,3083143
3442,4214615
3443,4723753
3444,4812222
3445,3918912
3446,3909045
3447,3415284
3448,4540654
3449,4690005
3450,4439059
3451,4363614
3452,4206107
3453,4352167
3454,3507737
3455,3605191
3456,4220737
3457,4654150
3458,3796516
3459,4054051
3460,3887212
3461,4488839
3462,5178510
3463,4235810
3464,3574449
3465,3905475
3466,4782290
3467,4996603
3468,4209438
3469,4831811
3470,4779629
3471,3402224
3472,4132469
3473,3907023
3474,3937585
3475,4226366
3476,4157766
3477,5440352
3478,3347065
3479,5005573
3480,4008581
3481,5271764
3482,5049202
3483,3441943
3484,3885406
3485,4203201
3486,4408842
3487,4989689
3488,3238662
3489,5083183
3490,3707845
3491,3179976
3492,3948240
3493,4620340
3494,4455503
3495,3819329
3496,3995651
3497,4196785
3498,5198333
3499,4237799
3500,4681322
3501,4404411
3502,3423828
3503,4158838
3504,3643149
3505,4075599
3506,4375984
3507,4113415
3508,4182636
3509,4696624
3510,4375901
3511,4796927
3512,5332552
3513,3466065
3514,3299588
3515,3446271
3516,4127097
3517,4257075
3518,4067454
3519,4205290
3520,3762453
3521,5274623
3522,3512404
3523,4292472
3524,4535179
3525,4656516
3526,4610084
3527,4827120
3528,4133187
3529,4031091
3530,2926816
3531,4342806
3532,4086393
3533,3782448
3534,5018450
3535,3933575
3536,5158052
3537,3453419
3538,4168857
3539,4846829
3540,3525629
3541,4283954
3542,5081865
3543,5037925
3544,4002698
3545,4198147
